VGS	VDS	aLookAtMe_SimWizard0..IDS.i[0, ::]
-1.50000000000000022E-1	3.30000000000000160E0	4.24136296862957263E-2
-1.50000000000000022E-1	3.40000000000000169E0	4.24391880361544604E-2
-1.50000000000000022E-1	3.50000000000000178E0	4.24601610578357125E-2
-1.50000000000000022E-1	3.60000000000000187E0	4.24773686935775441E-2
-1.50000000000000022E-1	3.70000000000000195E0	4.24914851457414056E-2
-1.50000000000000022E-1	3.80000000000000204E0	4.25030644928182078E-2
-1.50000000000000022E-1	3.90000000000000213E0	4.25125618976906505E-2
-1.50000000000000022E-1	4.00000000000000178E0	4.25203511353087116E-2
-1.50000000000000022E-1	4.10000000000000142E0	4.25267390574731952E-2
-1.50000000000000022E-1	4.20000000000000107E0	4.25319775157905777E-2
-1.50000000000000022E-1	4.30000000000000071E0	4.25362731799329907E-2
-1.50000000000000022E-1	4.40000000000000036E0	4.25397956163237723E-2
-1.50000000000000022E-1	4.50000000000000000E0	4.25426839311505400E-2
-1.50000000000000022E-1	4.59999999999999964E0	4.25450522299413958E-2
-1.50000000000000022E-1	4.69999999999999929E0	4.25469941025807863E-2
-1.50000000000000022E-1	4.79999999999999893E0	4.25485863064177838E-2
-1.50000000000000022E-1	4.89999999999999858E0	4.25498917899637430E-2
-1.50000000000000022E-1	4.99999999999999822E0	4.25509621746453881E-2
-1.50000000000000022E-1	5.09999999999999787E0	4.25518397913486979E-2
-1.50000000000000022E-1	5.19999999999999751E0	4.25525593513531852E-2
-1.50000000000000022E-1	5.29999999999999716E0	4.25531493171123376E-2
-1.50000000000000022E-1	5.39999999999999680E0	4.25536330266765273E-2
-1.50000000000000022E-1	5.49999999999999645E0	4.25540296159516185E-2
-1.50000000000000022E-1	5.59999999999999609E0	4.25543547750915607E-2
-1.50000000000000022E-1	5.69999999999999574E0	4.25546213688060337E-2
-1.50000000000000022E-1	5.79999999999999538E0	4.25548399450589798E-2
-1.50000000000000022E-1	5.89999999999999503E0	4.25550191522097698E-2
-1.50000000000000022E-1	6.00000000000000000E0	4.25551660810699328E-2

VGS	VDS	aLookAtMe_SimWizard0..IDS.i[26, ::]
-1.00000000000000000E-1	1.00000000000000000E-1	4.57319621972242807E-3
-1.00000000000000000E-1	2.00000000000000000E-1	8.91318493971794901E-3
-1.00000000000000000E-1	3.00000000000000044E-1	1.29990070180190953E-2
-1.00000000000000000E-1	4.00000000000000000E-1	1.68134246313579716E-2
-1.00000000000000000E-1	5.00000000000000000E-1	2.03435477790694685E-2
-1.00000000000000000E-1	6.00000000000000000E-1	2.35813446188806664E-2
-1.00000000000000000E-1	7.00000000000000000E-1	2.65239634967250826E-2
-1.00000000000000000E-1	7.99999999999999911E-1	2.91738061429488926E-2
-1.00000000000000000E-1	9.00000000000000000E-1	3.15383171947859609E-2
-1.00000000000000000E-1	0.99999999999999989E0	3.36294913768290504E-2
-1.00000000000000000E-1	1.09999999999999987E0	3.54631387980984369E-2
-1.00000000000000000E-1	1.19999999999999996E0	3.70579816252183125E-2
-1.00000000000000000E-1	1.30000000000000004E0	3.84346741004919279E-2
-1.00000000000000000E-1	1.40000000000000013E0	3.96148390211790069E-2
-1.00000000000000000E-1	1.50000000000000022E0	4.06201991214263280E-2
-1.00000000000000000E-1	1.60000000000000031E0	4.14718569972608897E-2
-1.00000000000000000E-1	1.70000000000000040E0	4.21897494015449137E-2
-1.00000000000000000E-1	1.80000000000000049E0	4.27922769765401689E-2
-1.00000000000000000E-1	1.90000000000000058E0	4.32960923964874844E-2
-1.00000000000000000E-1	2.00000000000000044E0	4.37160194593375984E-2
-1.00000000000000000E-1	2.10000000000000053E0	4.40650719778699518E-2
-1.00000000000000000E-1	2.20000000000000062E0	4.43545425092015400E-2
-1.00000000000000000E-1	2.30000000000000071E0	4.45941350217260357E-2
-1.00000000000000000E-1	2.40000000000000080E0	4.47921208648080338E-2
-1.00000000000000000E-1	2.50000000000000089E0	4.49555027303532118E-2
-1.00000000000000000E-1	2.60000000000000098E0	4.50901760193683288E-2
-1.00000000000000000E-1	2.70000000000000107E0	4.52010808689152466E-2
-1.00000000000000000E-1	2.80000000000000115E0	4.52923410167308393E-2
-1.00000000000000000E-1	2.90000000000000124E0	4.53673877761119204E-2
-1.00000000000000000E-1	3.00000000000000133E0	4.54290688114602137E-2
-1.00000000000000000E-1	3.10000000000000142E0	4.54797423023183622E-2
-1.00000000000000000E-1	3.20000000000000151E0	4.55213576019331523E-2
-1.00000000000000000E-1	3.30000000000000160E0	4.55555237509493338E-2
-1.00000000000000000E-1	3.40000000000000169E0	4.55835672867117303E-2
-1.00000000000000000E-1	3.50000000000000178E0	4.56065807590792449E-2
-1.00000000000000000E-1	3.60000000000000187E0	4.56254632705894192E-2
-1.00000000000000000E-1	3.70000000000000195E0	4.56409542334228213E-2
-1.00000000000000000E-1	3.80000000000000204E0	4.56536613981959771E-2
-1.00000000000000000E-1	3.90000000000000213E0	4.56640840727611241E-2
-1.00000000000000000E-1	4.00000000000000178E0	4.56726323202140083E-2
-1.00000000000000000E-1	4.10000000000000142E0	4.56796428079993788E-2
-1.00000000000000000E-1	4.20000000000000107E0	4.56853918758848732E-2
-1.00000000000000000E-1	4.30000000000000071E0	4.56901062997814655E-2
-1.00000000000000000E-1	4.40000000000000036E0	4.56939721502520158E-2
-1.00000000000000000E-1	4.50000000000000000E0	4.56971420779718773E-2
-1.00000000000000000E-1	4.59999999999999964E0	4.56997413021149956E-2
-1.00000000000000000E-1	4.69999999999999929E0	4.57018725303314710E-2
-1.00000000000000000E-1	4.79999999999999893E0	4.57036199994155190E-2
-1.00000000000000000E-1	4.89999999999999858E0	4.57050527927939321E-2
-1.00000000000000000E-1	4.99999999999999822E0	4.57062275635797199E-2
-1.00000000000000000E-1	5.09999999999999787E0	4.57071907692405777E-2
-1.00000000000000000E-1	5.19999999999999751E0	4.57079805051650112E-2
-1.00000000000000000E-1	5.29999999999999716E0	4.57086280089110986E-2
-1.00000000000000000E-1	5.39999999999999680E0	4.57091588941448279E-2
-1.00000000000000000E-1	5.49999999999999645E0	4.57095941627465940E-2
-1.00000000000000000E-1	5.59999999999999609E0	4.57099510349088156E-2
-1.00000000000000000E-1	5.69999999999999574E0	4.57102436298971959E-2
-1.00000000000000000E-1	5.79999999999999538E0	4.57104835243338847E-2
-1.00000000000000000E-1	5.89999999999999503E0	4.57106802100029164E-2
-1.00000000000000000E-1	6.00000000000000000E0	4.57108414692550813E-2

VGS	VDS	aLookAtMe_SimWizard0..IDS.i[27, ::]
-5.00000000000000000E-2	1.00000000000000000E-1	4.86141048993234115E-3
-5.00000000000000000E-2	2.00000000000000000E-1	9.47486548511280979E-3
-5.00000000000000000E-2	3.00000000000000044E-1	1.38199504648911242E-2
-5.00000000000000000E-2	4.00000000000000000E-1	1.78796747767668007E-2
-5.00000000000000000E-2	5.00000000000000000E-1	2.16411336546082245E-2
-5.00000000000000000E-2	6.00000000000000000E-1	2.50960762449973673E-2
-5.00000000000000000E-2	7.00000000000000000E-1	2.82413054074881575E-2
-5.00000000000000000E-2	7.99999999999999911E-1	3.10788424028062726E-2
-5.00000000000000000E-2	9.00000000000000000E-1	3.36158113876847908E-2
-5.00000000000000000E-2	0.99999999999999989E0	3.58640326868142356E-2
-5.00000000000000000E-2	1.09999999999999987E0	3.78393535948753712E-2
-5.00000000000000000E-2	1.19999999999999996E0	3.95607817936347939E-2
-5.00000000000000000E-2	1.30000000000000004E0	4.10495106205631100E-2
-5.00000000000000000E-2	1.40000000000000013E0	4.23279322811635250E-2
-5.00000000000000000E-2	1.50000000000000022E0	4.34187247864048587E-2
-5.00000000000000000E-2	1.60000000000000031E0	4.43440756746766329E-2
-5.00000000000000000E-2	1.70000000000000040E0	4.51250775175719543E-2
-5.00000000000000000E-2	1.80000000000000049E0	4.57813035325850226E-2
-5.00000000000000000E-2	1.90000000000000058E0	4.63305508692130008E-2
-5.00000000000000000E-2	2.00000000000000044E0	4.67887261069800697E-2
-5.00000000000000000E-2	2.10000000000000053E0	4.71698417834899431E-2
-5.00000000000000000E-2	2.20000000000000062E0	4.74860926609222211E-2
-5.00000000000000000E-2	2.30000000000000071E0	4.77479838731339434E-2
-5.00000000000000000E-2	2.40000000000000080E0	4.79644882353702240E-2
-5.00000000000000000E-2	2.50000000000000089E0	4.81432155043480936E-2
-5.00000000000000000E-2	2.60000000000000098E0	4.82905814313209714E-2
-5.00000000000000000E-2	2.70000000000000107E0	4.84119686622183565E-2
-5.00000000000000000E-2	2.80000000000000115E0	4.85118748037476699E-2
-5.00000000000000000E-2	2.90000000000000124E0	4.85940453562520869E-2
-5.00000000000000000E-2	3.00000000000000133E0	4.86615908543092957E-2
-5.00000000000000000E-2	3.10000000000000142E0	4.87170886160937577E-2
-5.00000000000000000E-2	3.20000000000000151E0	4.87626701333176005E-2
-5.00000000000000000E-2	3.30000000000000160E0	4.88000954617637905E-2
-5.00000000000000000E-2	3.40000000000000169E0	4.88308160971799321E-2
-5.00000000000000000E-2	3.50000000000000178E0	4.88560278163404771E-2
-5.00000000000000000E-2	3.60000000000000187E0	4.88767148809596641E-2
-5.00000000000000000E-2	3.70000000000000195E0	4.88936868788885004E-2
-5.00000000000000000E-2	3.80000000000000204E0	4.89076093364195685E-2
-5.00000000000000000E-2	3.90000000000000213E0	4.89190290925272642E-2
-5.00000000000000000E-2	4.00000000000000178E0	4.89283952893694440E-2
-5.00000000000000000E-2	4.10000000000000142E0	4.89360767081547987E-2
-5.00000000000000000E-2	4.20000000000000107E0	4.89423760676723241E-2
-5.00000000000000000E-2	4.30000000000000071E0	4.89475418048498945E-2
-5.00000000000000000E-2	4.40000000000000036E0	4.89517777721518144E-2
-5.00000000000000000E-2	4.50000000000000000E0	4.89552512143927920E-2
-5.00000000000000000E-2	4.59999999999999964E0	4.89580993263539987E-2
-5.00000000000000000E-2	4.69999999999999929E0	4.89604346410797664E-2
-5.00000000000000000E-2	4.79999999999999893E0	4.89623494556010463E-2
-5.00000000000000000E-2	4.89999999999999858E0	4.89639194648573017E-2
-5.00000000000000000E-2	4.99999999999999822E0	4.89652067446809802E-2
-5.00000000000000000E-2	5.09999999999999787E0	4.89662621999105419E-2
-5.00000000000000000E-2	5.19999999999999751E0	4.89671275731786615E-2
-5.00000000000000000E-2	5.29999999999999716E0	4.89678370929724327E-2
-5.00000000000000000E-2	5.39999999999999680E0	4.89684188255807484E-2
-5.00000000000000000E-2	5.49999999999999645E0	4.89688957840216155E-2
-5.00000000000000000E-2	5.59999999999999609E0	4.89692868375679868E-2
-5.00000000000000000E-2	5.69999999999999574E0	4.89696074576590235E-2
-5.00000000000000000E-2	5.79999999999999538E0	4.89698703296211946E-2
-5.00000000000000000E-2	5.89999999999999503E0	4.89700858542992101E-2
-5.00000000000000000E-2	6.00000000000000000E0	4.89702625594018492E-2

VGS	VDS	aLookAtMe_SimWizard0..IDS.i[28, ::]
0.00000000000000000E0	1.00000000000000000E-1	5.15246965582737815E-3
0.00000000000000000E0	2.00000000000000000E-1	1.00425058024065339E-2
0.00000000000000000E0	3.00000000000000044E-1	1.46503145388605849E-2
0.00000000000000000E0	4.00000000000000000E-1	1.89592061679689072E-2
0.00000000000000000E0	5.00000000000000000E-1	2.29562899960460376E-2
0.00000000000000000E0	6.00000000000000000E-1	2.66330965824608779E-2
0.00000000000000000E0	7.00000000000000000E-1	2.99860526512101533E-2
0.00000000000000000E0	7.99999999999999911E-1	3.30167369526008292E-2
0.00000000000000000E0	9.00000000000000000E-1	3.57318628598055854E-2
0.00000000000000000E0	0.99999999999999989E0	3.81429645915040005E-2
0.00000000000000000E0	1.09999999999999987E0	4.02658033786610847E-2
0.00000000000000000E0	1.19999999999999996E0	4.21195489059719463E-2
0.00000000000000000E0	1.30000000000000004E0	4.37258205765761332E-2
0.00000000000000000E0	1.40000000000000013E0	4.51076859304347622E-2
0.00000000000000000E0	1.50000000000000022E0	4.62887082803066541E-2
0.00000000000000000E0	1.60000000000000031E0	4.72921158358227967E-2
0.00000000000000000E0	1.70000000000000040E0	4.81401370008933682E-2
0.00000000000000000E0	1.80000000000000049E0	4.88535183536238549E-2
0.00000000000000000E0	1.90000000000000058E0	4.94512184907319874E-2
0.00000000000000000E0	2.00000000000000044E0	4.99502551473429612E-2
0.00000000000000000E0	2.10000000000000053E0	5.03656749873751064E-2
0.00000000000000000E0	2.20000000000000062E0	5.07106137773407539E-2
0.00000000000000000E0	2.30000000000000071E0	5.09964172411934591E-2
0.00000000000000000E0	2.40000000000000080E0	5.12327977577952964E-2
0.00000000000000000E0	2.50000000000000089E0	5.14280076690491761E-2
0.00000000000000000E0	2.60000000000000098E0	5.15890153224016501E-2
0.00000000000000000E0	2.70000000000000107E0	5.17216745544933687E-2
0.00000000000000000E0	2.80000000000000115E0	5.18308819497393181E-2
0.00000000000000000E0	2.90000000000000124E0	5.19207189015943893E-2
0.00000000000000000E0	3.00000000000000133E0	5.19945773921681198E-2
0.00000000000000000E0	3.10000000000000142E0	5.20552696505178325E-2
0.00000000000000000E0	3.20000000000000151E0	5.21051226109737620E-2
0.00000000000000000E0	3.30000000000000160E0	5.21460585079961980E-2
0.00000000000000000E0	3.40000000000000169E0	5.21796631232822961E-2
0.00000000000000000E0	3.50000000000000178E0	5.22072432270934783E-2
0.00000000000000000E0	3.60000000000000187E0	5.22298746889366949E-2
0.00000000000000000E0	3.70000000000000195E0	5.22484426143455583E-2
0.00000000000000000E0	3.80000000000000204E0	5.22636747222922882E-2
0.00000000000000000E0	3.90000000000000213E0	5.22761690294421122E-2
0.00000000000000000E0	4.00000000000000178E0	5.22864167637575861E-2
0.00000000000000000E0	4.10000000000000142E0	5.22948212968492854E-2
0.00000000000000000E0	4.20000000000000107E0	5.23017137648086994E-2
0.00000000000000000E0	4.30000000000000071E0	5.23073659419399384E-2
0.00000000000000000E0	4.40000000000000036E0	5.23120008405340187E-2
0.00000000000000000E0	4.50000000000000000E0	5.23158014316429476E-2
0.00000000000000000E0	4.59999999999999964E0	5.23189178154309431E-2
0.00000000000000000E0	4.69999999999999929E0	5.23214731137118427E-2
0.00000000000000000E0	4.79999999999999893E0	5.23235683103498239E-2
0.00000000000000000E0	4.89999999999999858E0	5.23252862260150309E-2
0.00000000000000000E0	4.99999999999999822E0	5.23266947811820593E-2
0.00000000000000000E0	5.09999999999999787E0	5.23278496742048826E-2
0.00000000000000000E0	5.19999999999999751E0	5.23287965789044840E-2
0.00000000000000000E0	5.29999999999999716E0	5.23295729475958993E-2
0.00000000000000000E0	5.39999999999999680E0	5.23302094902063253E-2
0.00000000000000000E0	5.49999999999999645E0	5.23307313875470559E-2
0.00000000000000000E0	5.59999999999999609E0	5.23311592864346942E-2
0.00000000000000000E0	5.69999999999999574E0	5.23315101158342788E-2
0.00000000000000000E0	5.79999999999999538E0	5.23317977561612668E-2
0.00000000000000000E0	5.89999999999999503E0	5.23320335881562571E-2
0.00000000000000000E0	6.00000000000000000E0	5.23322269429684184E-2


